video_id,title,description,upload_date,view_count,like_count,comment_count
Z8FPDxHzE6U,ASSAULT RIFLES WITH THE BEST IRONSIGHTS!🥶🔥🔥,#shorts #codm #codmobile #callofduty,2023-05-28T16:22:30Z,15802,1093,84
W43Lk3Y0WEw,Animated Suppresor! WUTT???,#codm #codmobile #callofdutymobile,2021-05-25T12:40:00Z,16863,979,103
NS6591Gu1S4,Best News for CODM Players Today!,"Best News for CODM Players Today! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #callofdutymobile",2023-01-07T14:45:48Z,7854,512,117
jYWbflNeipQ,CODM Character Skins Then VS Now,#shorts #cod #codmobile #callofdutymobile,2023-06-20T13:15:09Z,37350,2022,118
6hPN1I7YbAw,6 More New Features Added in Season 1!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

6 More New Features Added in Season 1! 

 Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-01-19T10:07:50Z,105505,3909,219
mznjFa2iBcw,Self Reloading Guns in CODM!,#shorts #cod #codmobile #callofdutymobile,2023-08-06T12:58:35Z,14012,726,36
OhZNcQov_HA,CODM Bots Got Mythic Skins Now!,"CODM Bots Got Mythic Skins Now!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #callofdutymobile",2023-01-17T12:26:02Z,18223,649,273
n5PL4G-I8AY,5 Weapons That Can Be Meta in Season 10!,"5 Weapons That Can Be Meta Next Season! these weapons can be meta next season according to the latest patch notes of codm

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #callofdutymobile #codmobile",2021-11-16T05:25:13Z,49822,2637,336
gWxmzqZV_0E,ITS JUST A SHOTGUN BRO!😊😊😊,#shorts #cod #codmobile #callofdutymobile,2023-06-05T17:33:37Z,35958,2528,278
8PQLQNR0Pfc,I accidentally hit the Longest Noscope in CODM!,,2022-09-23T13:50:47Z,16447,1132,49
7sAi1Vq-Sj4,The Most Unexpected Buff in CODM!,"The Most Unexpected Buff in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #callofdutymobile",2022-12-09T13:25:26Z,5241,287,58
dA2kCPvb2NY,Why DISABLE is the Most Broken Perk in CODM!,"Why DISABLE is the Most Broken Perk in CODM! 

#codm #perk #codmobile",2021-10-16T06:26:16Z,52712,2098,227
4FaqT-vQawY,This Strategy Might Make CODM the #1 Mobile Game!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

This Strategy Might Make CODM the #1 Mobile Game! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-06-30T08:28:43Z,13730,823,113
HMcY2CCNB0U,4 Reasons Why F2P Players Will be Happy in Season 5!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

4 Reasons Why F2P Players Will be Happy in Season 5! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-06-04T12:34:13Z,17292,1162,202
nXSyhN6Mq1o,Painful Moment for Every CODM Player,#codm #codmobile #callofdutymobile,2021-05-17T08:50:15Z,59951,2079,134
IIE3_Okzr-s,This is Very Sad For Low End Device Players!,"This is Very Sad For Low End Device Players!
This game mode almost destroys devices. So this is really sad for low end device players.

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #callofdutymobile #season1 #lowend",2023-01-24T14:19:40Z,13961,687,244
DGKnEdvAL0o,Thank you CODM!,"Thank you CODM! 
Never thought codm would do this.. But guess what? They did it.. I really hope to see a m4 meta in the future.. 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-08-19T14:16:43Z,22336,1169,135
SDM6BkwONKw,Annoying Operator Skills in CODM!,#shorts #cod #codmobile #callofdutymobile,2023-07-24T06:07:26Z,38317,1707,42
myvPRUJcS7g,IT'S JUST A CHARACTER SKIN BRO! 😊😊😊,#shorts #cod #codmobile #callofdutymobile,2023-06-08T17:27:21Z,124925,7937,394
TFq8FTFP0Ok,COD Mobile 2 is Coming!,"COD Mobile 2 is Coming! 
The new cod mobile 2 is coming soon according to the Activision news.. 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #warzone",2021-12-03T05:00:19Z,48160,2536,421
FHQRGMao_OE,CODM Should Add This Right Now!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

CODM Should Add This Right Now! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #stimshot #callofduty",2022-04-09T12:16:21Z,43548,2694,552
cKUYsHJJVOo,Every Player to Persistence Players!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

Every Players to Persistence Players! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-03-28T16:22:36Z,14564,1588,147
cZgrE9p5iVY,CODM Added This From Black Ops 4 😱,"CODM Added This From Black Ops 4 😱

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #callofdutymobile",2022-12-22T13:59:27Z,18465,637,116
kGW6YLu5L_Y,Very Bad News For Low End Device Players!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

Very Bad News For Low End Device Players! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-06-21T10:38:42Z,78947,3900,1076
DUFMQigHeCw,4 Reasons Why You Should Never Play CODM on High Graphics!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

4 Reasons Why You Should Never Play CODM on High Graphics! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-01-18T10:01:59Z,60959,2618,263
7Jd85d6JfjM,These Attachments Destroys Low End Devices!,"These Attachments Destroys Low End Devices! 
These are the attachments that makes low end devices lag like crazy! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-08-25T06:42:51Z,21749,882,143
5WJy41bfsxY,This Attachment Destroys All The Low End Devices!,"This Attachment Destroys All The Low End Devices! 

The new jak12 exposive ammo attachment is a hell for low end devices and it almost destroys low end devices. 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-03-07T05:22:31Z,210189,7754,597
W2nysVh0g7U,This Will Change CODM Forever!,"This Will Change CODM Forever! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #callofdutymobile",2022-12-21T13:28:29Z,22198,950,152
ggROG7lPqTc,This Season just gave a new life to CODM!,"Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

This Season just gave a new life to CODM!",2022-08-30T05:57:38Z,12858,887,104
k28wIJZ_k1g,Season 9 Buffs and Nerfs!,"#codm #codmobile #callofdutymobile

Join my discord
https://discord.gg/5ZTF4kuM9f

Follow my Instagram
https://instagram.com/ednoxyt

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox",2021-10-20T05:43:42Z,30868,1897,277
MBzQ-orsZF8,Top 3 Most Popular Ghost Memes!,"Top 3 Most Popular Ghost Memes!

These are the most popular ghost memes of all time!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #season1 #ghost",2023-02-07T12:55:27Z,4373,471,42
ifUyZR4bUWc,Sniper A$$ Val literally shoots Marshmallows,"Subscribe for good luck:)

Follow me on Instagram
https://www.instagram.com/ednoxyt/?hl=en
Content Creator for Unite Esports

Join Unite Esports discord server
https://discord.gg/v2qUepTn4A

Follow Unite Esports
https://instagram.com/teamunite_official?utm_medium=copy_link

Editing Software-Kinemaster Pro
Device-Poco X3 Pro
Nationality-Indian

#codm #codmobile #callofdutymobile

Codm
Cod mobile
Call of duty mobile
Ednox",2021-07-22T06:39:37Z,8538,778,64
VKOfP4jkYuw,3 Attachments Players Already Stopped Using!,"3 Attachments Players Already Stopped Using!

These were the 3 attachments that players already stopped using!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #season1 #attachments",2023-02-06T14:22:45Z,15005,620,102
CEpN6x-IIlI,CODM Rank Experience in 52 Seconds!,"CODM Rank Experience in Season 10! this is the codm rank experience currently hope they nerf persistence... 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #callofdutymobile",2021-12-02T07:52:08Z,17493,1716,227
Z2ILz9JCnOo,What's Outside Firing Range!,"#codm #codmobile #callofdutymobile 

Codm
Cod mobile
Call of duty mobile
Ednox
Ice codm
Iferg",2021-09-27T05:25:39Z,11760,985,132
v7shruSl3Bo,Useless Things in CODM! #shorts #codm,#shorts #cod #codm #callofdutymobile,2023-06-22T15:26:54Z,21117,1389,145
er9NhS7eDDA,4 Expensive Skins Which Lost Value in CODM!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

3 Reasons Why Legendary and Mythic Skins Became Boring For Me! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #expensive",2022-06-09T09:45:29Z,19463,1420,169
4mmI_1h2ubo,CODM Guns That Sounds The Same!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

CODM Guns That Sounds The Same!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-03-01T08:33:34Z,13433,1180,155
shEafGC2Jz4,8 New Changes in Season 4!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

8 New Changes in Season 4! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-04-26T12:35:01Z,17233,1176,120
pSVTt0KeECc,CODM Scammed Us Accidentally!,"CODM Scammed Us Accidentally! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&",2022-10-30T12:52:50Z,8638,524,104
er9NhS7eDDA,4 Expensive Skins Which Lost Value in CODM!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

3 Reasons Why Legendary and Mythic Skins Became Boring For Me! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #expensive",2022-06-09T09:45:29Z,19463,1420,169
4mmI_1h2ubo,CODM Guns That Sounds The Same!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

CODM Guns That Sounds The Same!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-03-01T08:33:34Z,13433,1180,155
1elbsZ0AKC0,5 Differences Between Combat Master and COD Mobile!,"#codm #codmobile #callofdutymobile 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox",2021-10-26T04:37:57Z,90025,4145,826
shEafGC2Jz4,8 New Changes in Season 4!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

8 New Changes in Season 4! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-04-26T12:35:01Z,17233,1176,120
pSVTt0KeECc,CODM Scammed Us Accidentally!,"CODM Scammed Us Accidentally! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&",2022-10-30T12:52:50Z,8638,524,104
r-dvJu0p8cg,CODM did Some Amazing Changes!,"CODM did Some Amazing Changes! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&",2022-11-01T14:21:30Z,6870,495,74
sFAhUsgJ7jE,Very Good News in Season 10!,"Very Good News in Season 10! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #goodnews",2022-11-13T12:21:12Z,8463,568,107
fKYmHo0oS_0,Fire Gun Skins in CODM!,#shorts #cod #codmobile #callofdutymobile,2023-06-30T05:42:37Z,17029,927,37
YCDSFT_I0HE,5 SMG's That Needs to Be Meta Again!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

5 SMG's That Needs to Be Meta Again!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #callofduty #smg",2022-04-18T13:08:26Z,20159,1293,238
TceE3KY4Lbk,Most Satisfying CODM Clip😩,"The Worst Sound Changes in CODM

These are the worst sound changes in codm so far!

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrRjoVF-yEVUN4BVHg&s=09

#codm #codmobile #callofdutymobile #season4",2023-05-07T09:10:31Z,46172,1923,77
gaGjDlOvHFs,3 of the Most Unexpected Things in Season 4!,"3 of the Most Unexpected Things in Season 4!

These are the most Unexpected things in Season 4

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrRjoVF-yEVUN4BVHg&s=09

#codm #codmobile #callofdutymobile #season4",2023-04-30T13:40:49Z,7723,385,69
Qvn_i8OwARs,I got outside of Shipment!,#codm #codmobile #callofdutymobile,2021-05-06T10:58:15Z,102589,3198,148
QOf_NNwQ5BU,Biggest News in CODM Today!,"Biggest News in CODM Today! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&",2022-12-13T13:08:48Z,7981,579,65
QesvGRDMaxk,Warzone Mobile is Almost Here!,"Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Warzone Mobile is Almost Here!",2022-08-31T11:01:12Z,15118,745,113
Ip6woACWCtI,CODM is Giving us 2019 Vibes Again?,"CODM is Giving us 2019 Vibes Again? 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&",2022-10-18T14:37:18Z,13871,776,91
edQRhT_fILs,MW11 With Gas Grenade Ammo!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

MW11 With Gas Grenade Ammo! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-03-25T06:23:09Z,169780,6402,582
ua9cuk5U0PI,First Epic Skin that Have an Animated Ammo!,"First Epic Skin that Have an Animated Magazine!?? this is the first epic skin to have an animated Magazine.. 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #type25",2021-12-04T04:34:31Z,14737,1348,108
9aUZPBagYC0,The Only Sniper That Works Like a Shotgun!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

The Only Sniper That Works Like a Shotgun! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-05-24T05:01:53Z,19516,1461,209
gx_R55m0g14,CODM Will Be More Fun NOW!,"CODM Will Be More Fun NOW!

Call of duty mobile will be more fun now!

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrR...

#codm #codmobile #callofdutymobile #season4",2023-05-27T08:40:19Z,5492,359,62
j3YDsxOifu8,3 Most Forgotten Meta Weapons in CODM!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

3 Most Forgotten Meta Weapons in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-03-17T14:33:00Z,25951,1724,334
wQA-2a-1GYU,Is CODM Gonna Be Finished Soon?,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

Is CODM Gonna Be Finished Soon? 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #",2022-05-15T12:55:41Z,23890,1585,555
ZmTobTMnsqM,Snipers Are Super Fast in CODM Season 6!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

Snipers Are Super Fast in CODM Season 6! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Codashop Socials-
FB - https://www.facebook.com/Codashop.IN/
IG - https://instagram.com/codashop.in
Codashop India YT - https://youtube.com/channel/UCa3VlcemV-9gjXPnKQ1X41w",2022-06-28T14:39:18Z,10838,888,121
tI1mbuHA00I,4 Most Used Smg's of All Time in CODM!,"4 Most Used Smg's of All Time in CODM!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&",2022-10-22T13:34:12Z,9345,507,90
J5woSYmwMaw,CODM Sent Us a Secret Message Today!,"CODM Sent Us a Secret Message Today!

So codm unexpectedly sent us a secret message today

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrR...

#codm #codmobile #callofdutymobile #season5",2023-06-15T12:32:41Z,6391,201,98
ra-YOlGYg9A,A New Era of CODM Begins!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

A New Era of CODM Begins! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-05-19T05:21:32Z,37281,2395,469
okIjXK3Ua-I,Every CODM Player is Gonna Be Happy After This!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

Every CODM Player is Gonna Be Happy After This! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-07-15T05:58:50Z,23147,1413,247
ZrpsoothY_k,First Automatic Pistol in the History of CODM!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

First Automatic Pistol in the History of CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #lcar9",2022-05-15T07:00:35Z,12897,971,133
Q0ia1aJ0EnI,4 Guns That Requires No Skills!,"4 Guns That Requires No Skills! these are the 4 guns that requires almost no skills in codm. 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

Codashop Socials-
FB - https://www.facebook.com/Codashop.IN/

IG - https://instagram.com/codashop.in

#codm #codmobile #skills",2021-12-08T07:52:08Z,21989,1867,321
KYjB7DK3xng,CODM Disappointed Us Once Again!,"Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

CODM Disappointed Us Once Again! Season 10 is coming and codm disappointed us once again with unnecessary nerf! 

#codm #codmobile #callofdutymobile",2021-11-07T12:24:00Z,64813,4929,885
9pL7njia_p0,CODM Just Got Much Better!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

CODM Just Got Much Better! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-08-03T12:23:09Z,24649,1298,280
gLJVvdXlrMA,Trick to Get Infinite Health in CODM Season 1!,"Trick to Get Infinite Health in CODM Season 1!
Here I will show you guys how to get infinite health in codm season 1!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #callofdutymobile #infinite #season1",2023-01-19T12:21:34Z,16170,483,59
L1_KwDtMnw8,4 Pro Movements That Will Make You Better in CODM!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

4 Pro Movements That Will Make You Better in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-02-28T10:13:27Z,27882,1600,100
HH7jipBvEmg,Top 5 Best Weapons in Season 7!,"#codm #codmobile #callofdutymobile

Codm
Cod mobile
Call of duty mobile
Ednox
Ice codm",2021-08-26T06:04:54Z,78331,3886,645
XMILoaXd0MA,Will CODM Die in 2023?,"Will CODM Die in 2023? 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&.

#codm #codmobile #callofdutymobile",2023-01-03T13:45:08Z,7598,327,159
WivggZcVYoM,10 New Things Coming in Season 1 in COD Mobile!,"10 New Things Coming in Season 1 in COD Mobile! 

Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #season1",2021-12-30T06:54:44Z,20092,1425,319
Ks1ZcAJuzpA,2 Great News That Will Make Everyone Happy in CODM!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

2 Great News That Will Make Everyone Happy in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #greatnews #callofduty",2022-05-08T13:19:10Z,27093,1847,289
gbfRtVWU1ko,A Very Good News For All CODM Players!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

A Very Good News For All CODM Players! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-03-22T14:59:28Z,39078,2841,352
imJZKNl1LjU,CODM Phone VS PC Graphics Comparison,#shorts #cod #codmobile #callofdutymobile,2023-06-21T08:03:04Z,29894,763,50
2PL3wKLgl_s,No one Uses This Anymore!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

No one Uses This Anymore! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-04-25T13:05:50Z,23723,1499,294
xzTweKjpa3g,TRICK to Unlock Diamond Camo Super Fast!,"TRICK to Unlock Diamond Camo Super Fast!

This is the trick to unlock diamond camo super fast!

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrR...

#codm #codmobile #callofdutymobile #season4",2023-05-27T15:16:12Z,13073,466,69
-l-fEqmyKS8,CODM is in a SAD State!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

CODM is in a SAD State! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-02-20T07:01:33Z,26898,2146,356
