video_id,title,description,upload_date,duration,definition,video_status,view_count,like_count,comment_count
ajLX_VMBcmg,Still killing it with the Legendary Halloween Holger - Jacked Lantern 👀👌,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-10-28T07:29:38Z,PT2M46S,hd,public,12504,419,59
skXL23xRQ3k,Satisfying Ace with the New BP Kilo,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short",2023-10-10T13:21:56Z,PT25S,hd,public,67701,4285,67
oclk8QVqXZc,Buff this marksman,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - CarnageOnYT
Device - iPad Pro


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-10-10T12:30:18Z,PT2M42S,hd,public,3974,270,28
k_kqOzE7dYM,"Another Mythic Krig - 6 video, cuz why not?😏 | 25 kills SnD","IGN - Carnage.YT
Device - iPad Pro 2021


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories xD

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-11-02T12:00:10Z,PT4M23S,hd,public,7826,329,36
mU-KGGoxwbE,I used the MK2 in SnD and dropped 20 kills B2B,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - Carnage.YT
Device - iPad Pro


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-10-11T12:30:23Z,PT7M29S,hd,public,28437,649,61
J9iVao8JYXU,F2P players this video is for you,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-02-12T11:51:53Z,PT3M52S,hd,public,54754,2766,177
mgRTQcVr1YE,Most underrated AR in COD Mobile,"Get discount on COD Points using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - Carnage.YT
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-01-10T12:20:03Z,PT2M43S,hd,public,10280,764,92
iPXluMmi8ZE,Back with the regular streams | Carnage CODM | COD Mobile LIVE,"Get 10% discount on CP by using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950


IGN - Carnage.YT
Device - iPad Pro 2020
#CODM #CODMobile #Callofdutymobile



———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/cVYDhjQHSy

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories",2022-08-20T18:12:39Z,PT1H30M17S,hd,public,3608,311,2
Q4PJSpv5X-E,#1 AR HVK-30 Handcam Gameplay | 19 Kills SnD,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-11-04T12:31:42Z,PT8M55S,hd,public,38170,1334,75
h1PuIBGJo7o,ᴍʏᴛʜɪᴄ ᴀᴋ-𝟺𝟽,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950
Activision x Codashop : https://www.instagram.com/p/CcSjwiChif1/?igshid=YmMyMTA2M2Y=
#ad

IGN - CarnageOnYT
Device - iPhone 13 Pro Max


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-04-16T12:30:06Z,PT2M46S,hd,public,5937,608,77
IZgvKDYHMRY,RANK PUSH TO TOP 100 | Road to 200k,"IGN - Carnage.YT
Device - iPad Pro 2020
#CODM #CODMobile #Callofdutymobile



———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/cVYDhjQHSy

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories",2024-02-27T19:33:37Z,PT3H54M24S,hd,public,9996,563,11
jB623LAo5U8,LIVE: #1 Leaderboard Player  | CarnageCODM | Cod Mobile Live,,2021-02-24T13:54:21Z,PT2H33M17S,hd,public,13231,958,15
KdcZr5A5K3s,This video does not contain an MX9 or a Holger,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-11-13T12:32:35Z,PT2M21S,hd,public,11533,1057,144
6skHxla0k5A,CBR killer 💀,#shorts #callofdutymobile #codm #codmobile #short #legendary #gunsmith,2023-09-21T12:03:26Z,PT29S,hd,public,36159,2630,62
wF0AkAANyyU,"The Fastest Firing Assault Rifle, FFAR is here in CODM & it is OP! 17 Kills SnD (Gunsmith Included)","Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-06-02T12:35:31Z,PT4M8S,hd,public,17650,675,42
05oziF8zGIY,The New Legendary Amax Twisted Visions is dope,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-04-07T09:25:27Z,PT2M24S,hd,public,16172,672,56
dyShxSPuZpw,LIVE: #1 CODM Global Leaderboard Player | UMExCarnageYT | Cod Mobile Live,,2020-10-01T06:35:21Z,PT1H13M46S,hd,public,4160,218,11
s3MurCbNkIw,*NEW* ICR-1 attachment (MacroMag IFS) makes it OVERPOWERED,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-08-15T12:00:01Z,PT3M21S,hd,public,16512,583,48
05oziF8zGIY,The New Legendary Amax Twisted Visions is dope,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-04-07T09:25:27Z,PT2M24S,hd,public,16172,672,56
dyShxSPuZpw,LIVE: #1 CODM Global Leaderboard Player | UMExCarnageYT | Cod Mobile Live,,2020-10-01T06:35:21Z,PT1H13M46S,hd,public,4160,218,11
s3MurCbNkIw,*NEW* ICR-1 attachment (MacroMag IFS) makes it OVERPOWERED,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-08-15T12:00:01Z,PT3M21S,hd,public,16513,583,48
VLcdu_yaLzU,*NEW* SMG CX-9 Gameplay + Gunsmith | Epic CX9 : Deathly Light in COD Mobile,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-10-05T11:30:50Z,PT2M40S,hd,public,22481,631,50
miUo6sLnUWY,The New Fluorescence Camo is the best one yet?,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-03-31T11:36:55Z,PT2M17S,hd,public,27642,1123,81
PHRHojOuHB4,This is why we love the DLQ (Fluorescence Camo),"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-04-05T12:38:00Z,PT2M17S,hd,public,21901,1166,122
Olgz43nXxJE,Loadouts that helped me reach #1 LB (S1),"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-02-06T12:00:00Z,PT4M48S,hd,public,172704,6387,412
Su97MhYEgyc,Satisfying SKS Ace 🔥,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts  #codm ​​​​ #codmobile ​​​​ #callofdutymobile  #shorts  #callofduty #sks",2023-12-05T12:50:07Z,PT26S,hd,public,65326,4674,58
UWgZgKobxEU,LIVE: #1 Leaderboard Player | SUB games only | CarnageCODM | Cod Mobile Live,,2021-02-23T16:27:39Z,PT1H30M39S,hd,public,8108,624,9
8cmUZ6zpEHs,#1 HVK Global Season 3 | 20 Kills SnD (Gunsmith in the end),"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-04-12T12:30:19Z,PT4M41S,hd,public,31076,1170,83
7XyQz4dHQVQ,Best CQC build for QXR,"Currently the #1 Golbal Leaderboards Player for Call of Duty Mobile (Season 13)
Insta - https://www.instagram.com/aexcarnage/
IGN - CarnageCODM-YT




#CODM #CODMobile #QXRattachments",2021-01-22T15:21:22Z,PT3M34S,hd,public,17023,1242,152
mqNm0gIT_bg,SnD is difficult? Here try this,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
#ad 


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories
​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-01-26T12:32:18Z,PT2M46S,hd,public,13656,1124,109
gi5FXWcgJpo,TOP 5 LOADOUTS in SEASON 1 of CODM,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2024-01-14T12:28:32Z,PT3M4S,hd,public,10439,490,25
HpBvXRYF3zo,Call of Duty Warzone Mobile | Closed Beta | 24 Kills | iPad Pro 2021 (NO COMMENTARY),"IGN - Carnage.YT
Device - iPad Pro 2021


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#wzm ​​​​ #warzonemobile ​​​​ #warzone",2022-12-06T08:06:27Z,PT17M46S,hd,public,7324,272,21
OhR_XSYz6hk,This 1v4 was close!,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #hvk #shorts",2023-06-26T12:40:10Z,PT43S,hd,public,77688,5842,111
pwP5GZydiOo,Dropping 21 kills in SnD with the Kilo Bolt,"Get 10% discount on CP by using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-11-01T12:49:00Z,PT3M45S,hd,public,11918,1041,102
AZp7Dr_DE2w,How to win 10k CP in less than a minute,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/aexcarnage​​​​

DISCORD: https://discord.gg/cVYDhjQHSy​​​​

Team Insidious: https://instagram.com/insidious_org​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​ #CODMobile​​ #CallOfDutyMobile",2021-04-19T13:06:39Z,PT1M11S,hd,public,312952,14441,450
svDlxHrk9aA,Call Of Duty Mobile SNIPER MONTAGE | DLQ Holidays | CarnageCODM,"Edited by : https://www.instagram.com/ig_chaos/
Insta - https://www.instagram.com/aexcarnage/
IGN - CarnageYT






#CODM #CODMobile #CallOfDutyMobile",2021-03-15T11:23:24Z,PT1M,hd,public,10315,963,134
Mmrdkc4-mJU,Nobody does the job better than SPR,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - Carnage.YT
Device - iPad Pro


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-10-07T12:31:36Z,PT1M55S,hd,public,8001,471,45
csqeSuaU8kw,Satisfying headshots 😮‍💨,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short #callofduty #memes #meme",2023-11-29T12:50:05Z,PT30S,hd,public,151019,10594,131
yAvRzEMSYD0,My first DOUBLE NUKE! ☢️☢️,"Currently the #1 Global Leaderboards Player for Call of Duty Mobile 
Insta - https://www.instagram.com/aexcarnage/
IGN - CarnageCODM-YT





#CODM #CODMobile #CallOfDutyMobile",2021-02-06T12:33:08Z,PT5M18S,hd,public,35154,2476,423
uuue_vP_WkA,#1 Leaderboard Player | Is Holger the NEW Meta? | COD Mobile Live | Road to 40k,"Check out the latest products by AMD :  https://bit.ly/r-r-g

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy

Team Insidious: https://instagram.com/insidious_org

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories.

#CODM #CODMOBILE #CarnageCODM",2021-06-19T08:25:59Z,PT2H33M6S,hd,public,22924,1859,30
r4pDU2tLG40,Solo rank push + customs | COD Mobile Live | CarnageCODM,"Check out the latest products by AMD : https://www.amd.com/en/processors/ryzen

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/aexcarnage

DISCORD: https://discord.gg/cVYDhjQHSy

Team Insidious: https://instagram.com/insidious_org

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories.

#CODM #CODMOBILE #CarnageCODM",2021-03-30T12:46:46Z,PT2H9M21S,hd,public,8112,705,6
m2PB2WWA4os,Didn't think the LK24 would be this good,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-04-03T11:30:28Z,PT2M18S,hd,public,27317,1236,81
1iw1j5tVNik,Stand & Deliver,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #HVK #Shorts #Funny",2023-05-23T12:27:31Z,PT24S,hd,public,193556,11351,114
pvqAum916LY,4 Finger Claw Phone HANDCAM Gameplay + Settings,"Get 10% discount on COD POINTS using this CODASHOP link : https://codashop.sjv.io/c/3004826/1122626/11950

CODASHOP SOCIALS :
Codashop FB - https://www.facebook.com/Codashop.IN/
Codashop Instagram - https://www.instagram.com/codashop.in/
#AD #Codashop


IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-09-24T12:41:26Z,PT5M35S,hd,public,46331,2146,119
wjljVpf884U,*NEW* LMG Bruen MK9 Gameplay + Gunsmith | Is Bruen MK9 Broken?,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-11-09T05:59:49Z,PT2M45S,hd,public,10986,431,48
Rqv62Q-SygU,6 FINGER CLAW Marksman gameplay 🔥,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short",2023-11-07T12:46:32Z,PT55S,hd,public,43529,3036,61
NnVjNLe0gfo,Deadly Deagle 💀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-08-13T12:00:03Z,PT35S,hd,public,100546,6099,72
